bite_date,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,main_color,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
6/16/2011 00:00,DOG,,FEMALE,BLACK,BLK-WHITE,,,40160,NO,BODY,6/21/2011 00:00,,,,
6/22/2011 00:00,DOG,BOSTON TERRIER,MALE,BLACK,BLK-WHT,1,11/6/2010 00:00,40229,NO,HEAD,6/22/2011 00:00,,,,
,DOG,,,BROWN,BROWN,,,40219,YES,,,,,,
6/20/2011 00:00,CAT,,,,,,,40272,YES,BODY,,,,,
6/20/2011 00:00,DOG,LHASA APSO,,BLACK,BLK-GRAY,,,40207,NO,HEAD,6/20/2011 00:00,,,,
6/22/2011 00:00,DOG,HUSKY,FEMALE,BLACK,BLK-WHT,1,6/2/2011 00:00,40031,NO,BODY,6/24/2011 00:00,,,,
6/23/2011 00:00,DOG,PIT BULL,FEMALE,BRINDLE,BRINDLE,1,7/14/2010 00:00,40216,NO,BODY,6/24/2011 00:00,,,,
6/18/2011 00:00,DOG,CHICHAUHUA,,TAN,TAN,,,40219,NO,BODY,6/18/2011 00:00,,,,
6/23/2011 00:00,CAT,,,ORANGE,ORANGE,,,40291,NO,BODY,6/23/2011 00:00,,,,
6/17/2011 00:00,CAT,,MALE,,,1,7/8/2011 00:00,40214,NO,BODY,6/17/2011 00:00,,,,
6/26/2011 00:00,DOG,,MALE,BLACK,BLK-WHT,3,7/20/2009 00:00,40213,NO,HEAD,6/27/2011 00:00,,,,
6/26/2011 00:00,DOG,,,,,,,40245,YES,HEAD,,,,,
6/23/2011 00:00,DOG,,,,,,,40229,YES,BODY,,,,,
6/26/2011 00:00,DOG,AM BULLDOG,FEMALE,WHITE,WHITE,3,5/4/2011 00:00,40272,NO,BODY,6/27/2011 00:00,,,,
6/26/2011 00:00,DOG,BULL DOG,MALE,TRICOLOR,TRI,3,6/20/2011 00:00,40204,NO,BODY,6/27/2011 00:00,,,,
6/25/2011 00:00,CAT,,FEMALE,GRAY,GRAY,1,8/4/2011 00:00,40243,NO,BODY,6/27/2011 00:00,,,,
6/25/2011 00:00,CAT,,MALE,BLACK,BLACK,3,6/27/2011 00:00,40229,NO,BODY,6/27/2011 00:00,,,,
6/26/2011 00:00,DOG,,FEMALE,BLACK,BLK-BRN,1,7/9/2011 00:00,40222,NO,BODY,6/27/2011 00:00,,,,
6/27/2011 00:00,DOG,CHOW CHOW,FEMALE,BLACK,BLACK,3,2/18/2009 00:00,40206,NO,BODY,6/27/2011 00:00,,,,
6/25/2011 00:00,DOG,,,,,,,40214,YES,,,,,,
6/26/2011 00:00,CAT,,,BROWN,BROWN-BLK,,,40207,YES,BODY,,,,,
6/24/2011 00:00,DOG,,MALE,BROWN,BROWN,1,7/10/2011 00:00,40213,NO,BODY,6/27/2011 00:00,,,,
6/18/2011 00:00,DOG,OTHER,MALE,BLACK,BLK-WHITE,,,40219,NO,BODY,6/27/2011 00:00,,,,
6/25/2011 00:00,DOG,,FEMALE,GRAY,GRAY-BLK,1,6/25/2011 00:00,40222,NO,BODY,6/27/2011 00:00,,,,
6/26/2011 00:00,DOG,PIT BULL,MALE,FAWN,FAWN,1,1/27/2011 00:00,40212,NO,BODY,6/27/2011 00:00,,,,
6/23/2011 00:00,DOG,,FEMALE,BLACK,BLK-WHITE,1,7/11/2011 00:00,40214,NO,BODY,6/27/2011 00:00,,,,
6/23/2011 00:00,DOG,,,,,,,40245,NO,BODY,6/23/2011 00:00,,,,
6/24/2011 00:00,DOG,,,,,,,40223,YES,BODY,,,,,
6/26/2011 00:00,CAT,,,,,,,40223,YES,BODY,,,,,
6/27/2011 00:00,DOG,PIT BULL,MALE,FAWN,FAWN-WHT,1,2/16/2011 00:00,40211,NO,BODY,6/28/2011 00:00,,,,
6/24/2011 00:00,CAT,,,BLACK,BLK-GRAY,,,40215,NO,BODY,,,,,
6/27/2011 00:00,DOG,,MALE,TRICOLOR,TRI,1,10/20/2010 00:00,40258,NO,BODY,6/28/2011 00:00,,,,
6/28/2011 00:00,DOG,GOLD RETRIEVER,MALE,BEIGE,BEIGE,1,3/29/2011 00:00,40245,NO,BODY,6/28/2011 00:00,RELEASED,,,
6/27/2011 00:00,CAT,,,ORANGE,ORANGE,,,40222,NO,BODY,6/27/2011 00:00,,,,
6/28/2011 00:00,DOG,,,,,,,40223,YES,BODY,,,,,
6/27/2011 00:00,DOG,,FEMALE,BLACK,BLACK,,,47130,NO,BODY,6/29/2011 00:00,,,,
6/28/2011 00:00,DOG,SAINT BERNARD,MALE,BROWN,BROWN-WHT,,,40272,NO,BODY,6/29/2011 00:00,,,,
6/25/2011 00:00,CAT,,FEMALE,BUFF,BUFF-WHT,1,7/6/2011 00:00,40299,NO,BODY,6/28/2011 00:00,,,,
6/28/2011 00:00,DOG,BOXER,,BROWN,BROWN-WHT,,,40212,YES,BODY,,,,,
6/29/2011 00:00,DOG,,,BLACK,BLACK-WHIT,,12/17/2010 00:00,40245,NO,BODY,6/29/2011 00:00,,,,
6/29/2011 00:00,DOG,,MALE,TAN,TAN,1,6/29/2011 00:00,40245,NO,BODY,6/29/2011 00:00,,,,
6/29/2011 00:00,DOG,,FEMALE,WHITE,SALT-PEPPE,,,40245,NO,HEAD,6/30/2011 00:00,,,,
6/28/2011 00:00,DOG,PIT BULL,,BLACK,BLACK,,,40272,YES,BODY,6/30/2011 00:00,,,,
6/30/2011 00:00,DOG,,MALE,BLACK,BLK-WHT,3,6/20/2010 00:00,40272,NO,BODY,7/1/2011 00:00,,,,
7/2/2011 00:00,DOG,DACHSHUND,MALE,BLACK,BLK-TAN,1,11/8/2010 00:00,40217,NO,HEAD,7/5/2011 00:00,,,,
7/2/2011 00:00,DOG,,MALE,BLACK,BLACK,1,4/14/2011 00:00,40299,NO,HEAD,7/5/2011 00:00,,,,
7/4/2011 00:00,DOG,BOSTON TERRIER,FEMALE,BLACK,BLACK/WHIT,1,7/6/2011 00:00,40229,NO,HEAD,7/5/2011 00:00,,,,
7/2/2011 00:00,DOG,SIBERAN HUSKY,MALE,RED,RED-WHT,,10/23/2009 00:00,13440,NO,HEAD,7/5/2011 00:00,,,,
6/29/2011 00:00,DOG,SHIH TZU,MALE,WHITE,WHT-TAN,1,8/1/2011 00:00,40215,NO,HEAD,7/6/2011 00:00,,,,
7/4/2011 00:00,DOG,,,BLACK,BLACK,,,40218,YES,BODY,,,,,
6/30/2011 00:00,DOG,,,,,,,40216,YES,BODY,,,,,
7/3/2011 00:00,DOG,PIT BULL,MALE,WHITE,WHITE,1,4/11/2011 00:00,40258,NO,HEAD,7/6/2011 00:00,,,,
7/2/2011 00:00,DOG,PIT BULL,MALE,WHITE,WHITE,1,4/6/2011 00:00,40258,NO,BODY,7/6/2011 00:00,,,,
6/28/2011 00:00,CAT,,,,,,,40222,NO,BODY,7/6/2011 00:00,,,,
7/3/2011 00:00,DOG,,,,,,,40222,NO,BODY,7/6/2011 00:00,,,,
6/27/2011 00:00,DOG,,FEMALE,TAN,TAN-BLK,1,7/20/2011 00:00,40242,NO,BODY,7/6/2011 00:00,,,,
7/5/2011 00:00,DOG,,MALE,GRAY,GRAY,1,2/14/2011 00:00,40216,NO,BODY,7/6/2011 00:00,,,,
7/4/2011 00:00,DOG,,MALE,BLACK,BLK-TAN,1,7/5/2011 00:00,40291,NO,BODY,7/6/2011 00:00,,,,
7/5/2011 00:00,DOG,OTHER,MALE,WHITE,WHITE-BLK,3,7/19/2011 00:00,40291,NO,BODY,7/6/2011 00:00,,,,
7/2/2011 00:00,DOG,,MALE,BLACK,BLACK,1,4/16/2011 00:00,40213,NO,BODY,7/6/2011 00:00,,,,
7/6/2011 00:00,DOG,BOXER,MALE,BLACK,BLK-BROWN,1,7/8/2011 00:00,,NO,BODY,7/7/2011 00:00,,,,
,DOG,PIT BULL,FEMALE,BROWN,BROWN,,,40216,NO,HEAD,7/8/2011 00:00,,,,
7/6/2011 00:00,DOG,BEAGLE,FEMALE,BROWN,BROWN,1,7/9/2011 00:00,40118,NO,HEAD,7/8/2011 00:00,,,,
7/3/2011 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,,,40214,NO,HEAD,,,,,
7/7/2011 00:00,DOG,,,BROWN,BROWN,,,47150,NO,BODY,7/11/2011 00:00,,,,
6/30/2011 00:00,DOG,,MALE,BLACK,BLACK-WHT,3,6/25/2009 00:00,40215,NO,BODY,7/11/2011 00:00,,,,
6/29/2011 00:00,DOG,AIREDALE TER.,,BROWN,BROWN-BLK,,4/11/2011 00:00,40241,NO,BODY,7/11/2011 00:00,,,,
7/4/2011 00:00,DOG,AM. ESKIMO,MALE,WHITE,WHITE,,,,NO,BODY,7/4/2011 00:00,,,,
7/5/2011 00:00,DOG,,MALE,RED,RED,3,11/30/2009 00:00,40214,NO,BODY,7/11/2011 00:00,,,,
7/9/2011 00:00,DOG,,,,,,,40216,YES,BODY,,,,,
7/6/2011 00:00,DOG,GERM SHEPHERD,,TAN,TAN-BLACK,,,40214,YES,BODY,,,,,
7/8/2011 00:00,DOG,,FEMALE,BLACK,BLK-WHITE,1,10/23/2010 00:00,40213,NO,BODY,7/11/2011 00:00,,,,
6/29/2011 00:00,DOG,PIT BULL,MALE,TAN,TAN-WHITE,1,11/18/2010 00:00,40228,NO,BODY,7/11/2011 00:00,,,,
7/10/2011 00:00,DOG,,,,,,,40258,YES,BODY,,,,,
7/10/2011 00:00,DOG,,,,,,,40299,YES,BODY,,,,,
7/11/2011 00:00,CAT,,,,,,,40242,YES,BODY,,,,,
7/11/2011 00:00,DOG,,FEMALE,BROWN,BRN-WHT,3,8/10/2010 00:00,40215,NO,,7/12/2011 00:00,,,,
7/11/2011 00:00,DOG,,MALE,WHITE,WHT-BLK,1,7/26/2011 00:00,40272,NO,,7/12/2011 00:00,,,,
7/12/2011 00:00,DOG,SHELTIE,MALE,BROWN,BRN-WHT,1,3/5/2011 00:00,40211,NO,HEAD,7/14/2011 00:00,,,,
7/14/2011 00:00,DOG,CHICHAUHUA,MALE,WHITE,WHITE-BLK,1,7/27/2011 00:00,40222,NO,HEAD,7/14/2011 00:00,,,,
7/11/2011 00:00,DOG,PIT BULL,,,,,,40210,YES,BODY,,,,,
7/12/2011 00:00,DOG,,,,,,,40272,NO,BODY,7/13/2011 00:00,,,,
7/13/2011 00:00,DOG,,,,,,,40299,YES,BODY,,,,,
7/14/2011 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,3,7/2/2011 00:00,40299,NO,BODY,7/14/2011 00:00,,,,
7/14/2011 00:00,DOG,,,GRAY,GREY,,,40241,NO,BODY,7/14/2011 00:00,,,,
7/13/2011 00:00,DOG,,MALE,BRINDLE,BRINDLE-WH,1,11/23/2010 00:00,40216,NO,BODY,7/14/2011 00:00,,,,
7/14/2011 00:00,DOG,,,,,,,40258,YES,BODY,,,,,
7/13/2011 00:00,DOG,,,,,,,40243,NO,BODY,7/14/2011 00:00,,,,
7/13/2011 00:00,DOG,SHIH TZU,FEMALE,RED,REDDISH BR,1,5/21/2011 00:00,47161,NO,BODY,7/14/2011 00:00,,,,
4/14/2011 00:00,DOG,LABRADOR RETRIV,MALE,BLONDE,BLONDE,3,6/2/2009 00:00,40228,NO,BODY,7/15/2011 00:00,,,,
7/14/2011 00:00,DOG,,MALE,TRICOLOR,TRI,,,40229,NO,BODY,7/15/2011 00:00,,,,
7/14/2011 00:00,DOG,PIT BULL,FEMALE,WHITE,WHITE-TAN,1,9/20/2010 00:00,40272,NO,BODY,7/14/2011 00:00,,,,
7/13/2011 00:00,DOG,,MALE,BROWN,BRN-WHT,,,40208,NO,BODY,7/13/2011 00:00,,,,
7/13/2011 00:00,CAT,,,,,,,40215,YES,BODY,,,,,
7/8/2011 00:00,DOG,,,BLACK,BLK-WHT,,6/13/2011 00:00,40228,NO,BODY,7/8/2011 00:00,,,,
7/17/2011 00:00,DOG,PIT BULL,FEMALE,BROWN,BROWN-WHT,,,40212,NO,HEAD,7/18/2011 00:00,,,,
7/17/2011 00:00,DOG,,MALE,BLACK,BLACK,1,7/29/2011 00:00,40218,NO,HEAD,7/19/2011 00:00,,,,
7/16/2011 00:00,DOG,AM BULLDOG,MALE,BLACK,BLK-WHT,3,5/20/2010 00:00,40272,NO,BODY,7/18/2011 00:00,,,,
7/17/2011 00:00,DOG,BICHON FRISE,MALE,WHITE,WHITE,1,5/19/2011 00:00,40299,NO,BODY,7/18/2011 00:00,,,,
7/17/2011 00:00,DOG,,FEMALE,BROWN,BROWN-WHT,3,6/25/2009 00:00,40205,NO,BODY,7/18/2011 00:00,,,,
7/17/2011 00:00,DOG,PIT BULL,FEMALE,BLACK,BLACK-WHIT,,,40208,NO,BODY,7/18/2011 00:00,,,,
7/15/2011 00:00,DOG,,,BROWN,BROWN,,,40220,YES,BODY,,,,,
7/16/2011 00:00,DOG,,MALE,BROWN,BROWNISH,3,1/12/2010 00:00,40220,NO,BODY,7/18/2011 00:00,,,,
7/16/2011 00:00,DOG,LABRADOR RETRIV,,,,,,40272,NO,BODY,7/18/2011 00:00,,,,
7/15/2011 00:00,DOG,,,,,,,40220,YES,BODY,,,,,
7/14/2011 00:00,DOG,,,BLACK,BLACK,,,40258,YES,BODY,,,,,
7/16/2011 00:00,RACCOON,,,,,,,40207,YES,BODY,,,,,
,DOG,,FEMALE,BLACK,BLK-WHITE,3,8/15/2009 00:00,47111,NO,HEAD,7/19/2011 00:00,,,,
7/15/2011 00:00,RACCOON,,,,,,,40216,YES,BODY,,,,,
7/19/2011 00:00,DOG,,,,,,,40223,NO,BODY,7/16/2011 00:00,,,,
7/19/2011 00:00,DOG,,,,,,,40223,NO,BODY,7/19/2011 00:00,,,,
7/15/2011 00:00,BAT,,,,,,,40214,YES,BODY,,,,,
7/19/2011 00:00,DOG,,MALE,BLACK,BLACK,,,40215,NO,BODY,7/20/2011 00:00,,,,
7/19/2011 00:00,CAT,,MALE,BEIGE,BEIGE,1,3/9/2011 00:00,40213,YES,BODY,,,,,
7/18/2011 00:00,CAT,,FEMALE,BLACK,BLK,1,7/21/2011 00:00,40213,NO,BODY,7/20/2011 00:00,,,,
7/21/2011 00:00,DOG,,MALE,BLACK,BLACK,3,3/24/2011 00:00,40216,NO,BODY,7/21/2011 00:00,,,,
7/21/2011 00:00,DOG,,,GRAY,GRAY,,,40203,NO,HEAD,7/22/2011 00:00,,,,
7/21/2011 00:00,DOG,,MALE,WHITE,WHT-BRN,,,40220,NO,BODY,7/22/2011 00:00,,,,
7/20/2011 00:00,DOG,,,,,,,40215,YES,BODY,,,,,
7/20/2011 00:00,DOG,PUG,MALE,BROWN,BRN-BLK,1,10/14/2010 00:00,40299,NO,BODY,7/22/2011 00:00,,,,
7/21/2011 00:00,CAT,,MALE,BRINDLE,BRINDLE,,,40223,NO,BODY,7/22/2011 00:00,,,,
7/21/2011 00:00,DOG,,MALE,BLACK,BLACK,1,1/30/2011 00:00,40212,NO,BODY,7/22/2011 00:00,,,,
7/20/2011 00:00,DOG,GREYHOUND,MALE,FAWN,FAWN-WHT,3,9/15/2010 00:00,40245,NO,BODY,7/22/2011 00:00,,,,
7/23/2011 00:00,DOG,,MALE,BLACK,BLACK,3,3/6/2010 00:00,40205,NO,HEAD,7/25/2011 00:00,,,,
7/21/2011 00:00,DOG,CHICHAUHUA,MALE,BEIGE,BEIGE,,,40272,NO,HEAD,7/25/2011 00:00,,,,
7/19/2011 00:00,DOG,,FEMALE,BLACK,BLACK,,,40216,NO,HEAD,7/19/2011 00:00,,,,
7/19/2011 00:00,CAT,,FEMALE,BLACK,BLACK,,,40214,NO,BODY,7/19/2011 00:00,,,,
7/14/2011 00:00,DOG,,,BLACK,BLK-WHT,1,7/25/2011 00:00,40217,NO,BODY,7/25/2011 00:00,,,,
7/20/2011 00:00,DOG,,,,,,,40206,NO,BODY,7/25/2011 00:00,,,,
7/21/2011 00:00,DOG,PIT BULL,MALE,WHITE,WHITE-BLK,,,40211,NO,BODY,7/21/2011 00:00,,,,
7/20/2011 00:00,DOG,,,,,,,40272,NO,BODY,7/25/2011 00:00,,,,
7/22/2011 00:00,DOG,CHICHAUHUA,MALE,BLACK,BLALCK,,,40214,NO,BODY,7/25/2011 00:00,,,,
7/22/2011 00:00,DOG,,,,,,,40272,NO,BODY,7/25/2011 00:00,,,,
7/21/2011 00:00,DOG,,MALE,TAN,TAN,,,40272,NO,BODY,7/25/2011 00:00,,,,
7/23/2011 00:00,DOG,GERM SHEPHERD,,BROWN,BROWN,,,40203,YES,BODY,,,,,
7/23/2011 00:00,DOG,PIT BULL,MALE,BROWN,BRN-WHT,,,40118,NO,HEAD,7/23/2011 00:00,,,,
7/22/2011 00:00,CAT,,,,,,,40216,NO,BODY,7/25/2011 00:00,,,,
7/15/2011 00:00,DOG,PIT BULL,MALE,BROWN,BRN-WHT,,,40220,NO,BODY,7/15/2011 00:00,,,,
7/15/2011 00:00,DOG,,MALE,WHITE,WHT-BLK,1,10/19/2010 00:00,40245,NO,BODY,7/26/2011 00:00,,,,
7/18/2011 00:00,CAT,,FEMALE,BLACK,BLK-WHT,1,8/1/2011 00:00,40291,NO,BODY,7/26/2011 00:00,,,,
7/25/2011 00:00,DOG,CHICHAUHUA,,TAN,TAN,,1/22/2010 00:00,40214,NO,BODY,7/26/2011 00:00,,,,
7/23/2011 00:00,DOG,,MALE,TRICOLOR,TRI,3,1/18/2010 00:00,40229,NO,BODY,7/26/2011 00:00,,,,
7/25/2011 00:00,CAT,,,,,,,40291,YES,BODY,,,,,
7/20/2011 00:00,DOG,,,RED,RED,,4/19/2011 00:00,40272,NO,BODY,7/26/2011 00:00,,,,
,DOG,,MALE,BLACK,BLK-BRN,,,,NO,,7/25/2011 00:00,,,,
7/25/2011 00:00,DOG,,MALE,WHITE,W-B-GRAY,1,8/8/2011 00:00,40214,YES,BODY,,,,,
7/25/2011 00:00,DOG,,,,,,,40219,YES,BODY,,,,,
7/26/2011 00:00,DOG,,MALE,BROWN,BROWN,,,40213,NO,HEAD,7/27/2011 00:00,RELEASED,,,
7/27/2011 00:00,CAT,,MALE,ORANGE,ORANGE-WHT,1,8/1/2011 00:00,40272,NO,BODY,7/28/2011 00:00,,,,
7/17/2011 00:00,CAT,,,,,,,40272,NO,BODY,7/28/2011 00:00,,,,
7/25/2011 00:00,DOG,,,,,,,40241,YES,BODY,,,,,
7/23/2011 00:00,DOG,,,,,,,40245,YES,BODY,,,,,
7/23/2011 00:00,DOG,,,,,,,40223,YES,BODY,,,,,
7/28/2011 00:00,DOG,,FEMALE,,,,,40219,NO,BODY,7/29/2011 00:00,,,,
7/28/2011 00:00,DOG,CHOW CHOW,MALE,BLONDE,BLONDE,,,40272,NO,BODY,7/29/2011 00:00,,,,
7/26/2011 00:00,CAT,,,,,,,40220,NO,BODY,7/29/2011 00:00,,,,
7/28/2011 00:00,DOG,DOBERMAN,MALE,BLACK,BLK,1,12/7/2010 00:00,40299,YES,BODY,,,,,
7/27/2011 00:00,DOG,,FEMALE,BLACK,BLK-BROWN,1,8/9/2011 00:00,40291,NO,BODY,7/29/2011 00:00,,,,
7/26/2011 00:00,DOG,,MALE,BROWN,BROWN,3,6/18/2011 00:00,40258,NO,BODY,7/29/2011 00:00,,,,
7/28/2011 00:00,CAT,,,GRAY,GRAY,,,40241,YES,BODY,,,,,
7/27/2011 00:00,DOG,,FEMALE,BLACK,BLK-WHT,,,40212,NO,BODY,7/27/2011 00:00,,,,
7/27/2011 00:00,DOG,AIREDALE TER.,MALE,BLACK,BLK-BRN,1,8/10/2011 00:00,40202,NO,BODY,7/29/2011 00:00,,,,
7/28/2011 00:00,DOG,BOSTON TERRIER,FEMALE,BLACK,BLK-WHT,1,8/11/2011 00:00,40215,NO,BODY,7/29/2011 00:00,,,,
7/30/2011 00:00,DOG,,MALE,BLACK,BLK-WHT,1,5/10/2011 00:00,40220,NO,HEAD,,,,,
7/30/2011 00:00,DOG,GERM SHEPHERD,FEMALE,BLACK,BLK-BRN,1,7/23/2011 00:00,40223,NO,HEAD,,,,,
7/31/2011 00:00,DOG,SCHNAUZER,MALE,GRAY,GRAY,3,7/13/2009 00:00,40272,NO,BODY,8/1/2011 00:00,,,,
7/28/2011 00:00,,,,,,,,40220,,BODY,,,,,
7/30/2011 00:00,DOG,,MALE,WHITE,WH/BR/BLAC,,,40272,NO,BODY,8/1/2011 00:00,,,,
7/31/2011 00:00,DOG,DOTSON,MALE,BROWN,BROWN,1,1/10/2011 00:00,40272,NO,BODY,8/1/2011 00:00,,,,
8/4/2011 00:00,DOG,CHOW CHOW,FEMALE,BROWN,GRAY/BROWN,,,42701,,HEAD,,,,,
8/3/2011 00:00,DOG,PIT BULL,,,,,,40210,,BODY,,RELEASED,,,
8/3/2011 00:00,DOG,,,,,,,40223,,BODY,,,,,
8/2/2011 00:00,DOG,,FEMALE,BROWN,BROWNISH,1,6/30/2011 00:00,40220,NO,BODY,8/4/2011 00:00,,,,
8/3/2011 00:00,BAT,,,,,,,40214,,BODY,,,,,
7/31/2011 00:00,CAT,,,BLACK,BLACK,,,40204,,BODY,,,,,
8/3/2011 00:00,CAT,,,,,,,40258,YES,HEAD,,,,,
8/3/2011 00:00,DOG,,MALE,FAWN,FAWN,1,10/25/2010 00:00,40241,NO,BODY,8/5/2011 00:00,,,,
8/4/2011 00:00,CAT,,MALE,BLACK,BLK-WHT,1,9/15/2010 00:00,40243,NO,BODY,8/5/2011 00:00,,,,
8/4/2011 00:00,DOG,POODLE,,BLACK,BLACK/GRAY,,,40291,NO,BODY,8/5/2011 00:00,,,,
8/3/2011 00:00,CAT,,MALE,GRAY,GRAY/WHITE,1,6/15/2011 00:00,40202,NO,BODY,8/5/2011 00:00,,,,
8/1/2011 00:00,DOG,,,WHITE,WHITE,,,40202,YES,BODY,,,,,
7/28/2011 00:00,DOG,AAUST. TERR.,MALE,BROWN,BRN-WHT,,,40215,NO,HEAD,7/28/2011 00:00,,,,
8/4/2011 00:00,DOG,,MALE,BROWN,BROWN,,,40212,NO,BODY,8/8/2011 00:00,,,,
8/5/2011 00:00,DOG,,,,,,,40211,YES,BODY,,,,,
8/5/2011 00:00,CAT,,,,,,,40272,YES,BODY,,,,,
8/3/2011 00:00,DOG,NEW FOUNDLAND,,BLACK,BLACK,,,40258,YES,BODY,,,,,
8/3/2011 00:00,DOG,PIT BULL,MALE,BROWN,BRN-WHT,,,40209,NO,BODY,,,,,
8/6/2011 00:00,CAT,,,ORANGE,ORANGE,,,40222,YES,BODY,,,,,
8/6/2011 00:00,DOG,BEAGLE,MALE,,,,,40216,NO,BODY,8/8/2011 00:00,RELEASED,,,
8/7/2011 00:00,CAT,,MALE,GRAY,GRAY,,,40056,NO,BODY,8/8/2011 00:00,,,,
8/7/2011 00:00,DOG,,FEMALE,BROWN,BROWN-WHT,1,9/18/2010 00:00,40215,YES,BODY,8/10/2011 00:00,,,,
8/7/2011 00:00,CAT,,FEMALE,TRICOLOR,TRI,,,40216,YES,BODY,8/11/2011 00:00,,,,
8/4/2011 00:00,DOG,,,,,,,40299,YES,BODY,,,,,
7/28/2011 00:00,DOG,DOBERMAN,,BLACK,BLK-TAN,1,12/7/2010 00:00,40299,NO,BODY,7/28/2011 00:00,,,,
8/2/2011 00:00,DOG,,MALE,WHITE,WHT-BRN,,,40215,NO,BODY,8/8/2011 00:00,RELEASED,,,
8/3/2011 00:00,DOG,,MALE,BROWN,BRN-BLK,,,40215,YES,BODY,,,,,
7/27/2011 00:00,DOG,CHICHAUHUA,FEMALE,WHITE,WHITE,,,40214,NO,BODY,7/27/2011 00:00,,,,
7/23/2011 00:00,DOG,PIT BULL,MALE,WHITE,WHITE,,,40207,NO,BODY,7/23/2011 00:00,,,,
8/6/2011 00:00,DOG,,,BLACK,BLK-GRAY,3,8/13/2010 00:00,40214,NO,BODY,8/8/2011 00:00,,,,
8/1/2011 00:00,DOG,PIT BULL,MALE,BROWN,BROWN,1,5/21/2011 00:00,40228,NO,BODY,8/9/2011 00:00,,,,
7/21/2011 00:00,DOG,,FEMALE,BLUE,BLUE-WHT,1,8/19/2011 00:00,40208,NO,BODY,,,,,
7/20/2011 00:00,DOG,,FEMALE,TRICOLOR,TRI,1,12/17/2010 00:00,40217,NO,BODY,,,,,
8/9/2011 00:00,DOG,COCKER SPAINEL,FEMALE,BROWN,BROWN,,,40219,NO,BODY,8/9/2011 00:00,,,,
8/5/2011 00:00,DOG,AM BULLDOG,MALE,TAN,TAN,1,8/17/2011 00:00,40215,NO,HEAD,8/10/2011 00:00,,,,
8/8/2011 00:00,DOG,ROTTWEILER,MALE,BLACK,BLK-TAN,1,2/4/2011 00:00,47164,NO,BODY,8/10/2011 00:00,,,,
8/1/2011 00:00,CAT,,MALE,ORANGE,ORANGE,,,40272,NO,BODY,8/1/2011 00:00,,,,
8/5/2011 00:00,DOG,BULLMASTIFF,MALE,BRINDLE,BRINDLE,,,40031,NO,BODY,8/10/2011 00:00,,,,
8/9/2011 00:00,DOG,,MALE,YELLOW,YELLOW,1,9/15/2011 00:00,40229,NO,BODY,8/10/2011 00:00,RELEASED,,,
8/9/2011 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLK/BRN,3,9/2/2011 00:00,40208,NO,BODY,8/10/2011 00:00,RELEASED,,,
8/10/2011 00:00,DOG,LHASA APSO,FEMALE,GRAY,GRAY,1,9/7/2011 00:00,40207,NO,BODY,8/11/2011 00:00,RELEASED,,,
8/12/2011 00:00,DOG,,MALE,BROWN,BRN-WHT,1,9/1/2011 00:00,40214,NO,HEAD,8/15/2011 00:00,RELEASED,,,
8/14/2011 00:00,DOG,,MALE,BLACK,BLACK,,,40299,NO,HEAD,8/15/2011 00:00,,,,
8/12/2011 00:00,DOG,PIT BULL,MALE,WHITE,WHT-BRN,,,40220,NO,BODY,8/15/2011 00:00,,,,
8/12/2011 00:00,CAT,,MALE,WHITE,WHITE,1,8/11/2011 00:00,40213,NO,BODY,8/15/2011 00:00,,,,
8/13/2011 00:00,CAT,,,,,,,40258,YES,BODY,,,,,
8/13/2011 00:00,BAT,,,,,,,40222,YES,BODY,,,,,
8/12/2011 00:00,CAT,,MALE,BLACK,BLACK,,,40245,NO,BODY,8/15/2011 00:00,,,,
8/14/2011 00:00,CAT,,MALE,,,1,8/24/2011 00:00,40206,NO,BODY,8/15/2011 00:00,RELEASED,,,
8/12/2011 00:00,DOG,,MALE,,,,,40203,YES,BODY,,,,,
8/4/2011 00:00,CAT,,,GRAY,GRAY,,,40214,NO,BODY,8/4/2011 00:00,,,,
8/12/2011 00:00,DOG,PIT BULL,MALE,BROWN,BRN-WHT,1,7/12/2011 00:00,40258,NO,BODY,8/15/2011 00:00,,,,
8/11/2011 00:00,DOG,,,BLACK,BLACK,,,40299,NO,BODY,8/11/2011 00:00,,,,
8/13/2011 00:00,DOG,,,,,,,42211,NO,BODY,8/15/2011 00:00,,,,
8/13/2011 00:00,CAT,,FEMALE,GRAY,GREY-TAN,,,40207,YES,BODY,,RELEASED,,,
8/15/2011 00:00,DOG,,FEMALE,GRAY,GREY-WHITE,,,40212,NO,HEAD,8/16/2011 00:00,,,,
8/15/2011 00:00,DOG,,,,,,,40214,YES,BODY,,,,,
8/15/2011 00:00,CAT,,,,,,,40272,YES,BODY,,,,,
8/15/2011 00:00,CAT,,MALE,ORANGE,TIGER STRI,,,40219,NO,BODY,8/16/2011 00:00,,,,
8/11/2011 00:00,DOG,,MALE,GOLDEN,GOLDEN,1,8/21/2010 00:00,40215,NO,HEAD,8/16/2011 00:00,,,,
